,document_id,last,first,state_dst,year,filing_date
39,8216965,Khanna,Rohit,CA17,2020,2020-02-10
40,8217557,Khanna,Rohit,CA17,2020,2020-08-17
41,8217394,Khanna,Rohit,CA17,2020,2020-07-17
42,8217060,Khanna,Rohit,CA17,2020,2020-03-09
43,8217329,Khanna,Rohit,CA17,2020,2020-06-17
44,8217213,Khanna,Rohit,CA17,2020,2020-05-13
45,8217653,Khanna,Rohit,CA17,2020,2020-09-17
46,8217164,Khanna,Rohit,CA17,2020,2020-04-20
47,8217740,Khanna,Rohit,CA17,2020,2020-11-20
48,8217045,Kustoff,David,TN08,2020,2020-03-02
49,8217686,Khanna,Rohit,CA17,2020,2020-10-21
50,8217640,Lamborn,Doug,CO05,2020,2020-09-14
51,8217812,Khanna,Rohit,CA17,2020,2021-01-15
52,8217777,Khanna,Rohit,CA17,2020,2020-12-16
53,8217726,Lamborn,Doug,CO05,2020,2020-11-10
54,8217785,Lamborn,Doug,CO05,2020,2020-12-28
55,8217760,Lamborn,Doug,CO05,2020,2020-12-08
56,20017317,Lee,Susie,NV03,2020,2020-10-07
57,8217353,Long,Billy,MO07,2020,2020-07-01
58,8217165,Long,Billy,MO07,2020,2020-04-13
59,8217850,Long,Billy,MO07,2020,2021-02-10
60,8219062,Malinowski,Tom,NJ07,2020,2022-07-01
61,8217343,Marchant,Kenny,TX24,2020,2020-06-26
62,8217769,Marchant,Kenny,TX24,2020,2020-12-11
63,8217786,Marchant,Kenny,TX24,2020,2020-12-29
64,8217166,McCaul,Michael T.,TX10,2020,2020-04-20
65,8216973,McCaul,Michael T.,TX10,2020,2020-02-19
66,8217233,McCaul,Michael T.,TX10,2020,2020-05-18
67,8217323,McCaul,Michael T.,TX10,2020,2020-06-15
68,8217405,McCaul,Michael T.,TX10,2020,2020-07-22
69,8217208,McCaul,Michael T.,TX10,2020,2020-05-06
70,8217570,McCaul,Michael T.,TX10,2020,2020-08-20
71,8217209,McCaul,Michael T.,TX10,2020,2020-05-06
72,8217799,McCaul,Michael T.,TX10,2020,2021-01-07
73,8217659,McCaul,Michael T.,TX10,2020,2020-09-22
74,8217680,McCaul,Michael T.,TX10,2020,2020-10-16
75,8217819,McCaul,Michael T.,TX10,2020,2021-01-25
76,8217747,McCaul,Michael T.,TX10,2020,2020-11-30
77,8217378,Roe,David P.,TN01,2020,2020-07-14
78,8217084,Roe,David P.,TN01,2020,2020-03-12
79,8217291,Roe,David P.,TN01,2020,2020-06-09
80,8216972,Roe,David P.,TN01,2020,2020-02-14
81,8217489,Roe,David P.,TN01,2020,2020-08-11
82,8217226,Roe,David P.,TN01,2020,2020-05-15
83,8217646,Roe,David P.,TN01,2020,2020-09-15
84,8217121,Roe,David P.,TN01,2020,2020-04-07
85,8217677,Roe,David P.,TN01,2020,2020-10-08
86,8217728,Roe,David P.,TN01,2020,2020-11-16
87,8217103,Rogers,Harold Dallas,KY05,2020,2020-03-20
88,8217770,Roe,David P.,TN01,2020,2020-12-11
89,8216974,Rogers,Harold Dallas,KY05,2020,2020-02-19
90,8217212,Rogers,Harold Dallas,KY05,2020,2020-05-11
91,8217326,Rogers,Harold Dallas,KY05,2020,2020-06-11
92,8217324,Rogers,Harold Dallas,KY05,2020,2020-06-11
93,8217365,Rogers,Harold Dallas,KY05,2020,2020-07-02
94,8217813,Roe,David P.,TN01,2020,2021-01-15
95,8217632,Rogers,Harold Dallas,KY05,2020,2020-09-09
96,8217682,Rogers,Harold Dallas,KY05,2020,2020-10-16
97,8217631,Rogers,Harold Dallas,KY05,2020,2020-09-09
98,8217772,Rogers,Harold Dallas,KY05,2020,2020-12-14
99,8217802,Rogers,Harold Dallas,KY05,2020,2021-01-06
100,8217743,Rogers,Harold Dallas,KY05,2020,2020-11-19
101,8217006,Rooney,Francis,FL19,2020,2020-02-25
102,8217114,Rooney,Francis,FL19,2020,2020-03-25
103,8216915,Rooney,Francis,FL19,2020,2020-01-15
104,8217345,Rooney,Francis,FL19,2020,2020-06-26
105,8217281,Rooney,Francis,FL19,2020,2020-05-27
106,8217419,Rooney,Francis,FL19,2020,2020-07-28
107,8217604,Rooney,Francis,FL19,2020,2020-08-25
108,8217692,Rooney,Francis,FL19,2020,2020-10-29
109,8217744,Rooney,Francis,FL19,2020,2020-11-25
110,8217674,Rooney,Francis,FL19,2020,2020-10-05
111,8217839,Rooney,Francis,FL19,2020,2021-02-03
112,8217791,Rooney,Francis,FL19,2020,2020-12-29
113,20017090,Rouda,Harley E.,CA48,2020,2020-08-13
114,8216880,Schiff,Adam B.,CA28,2020,2020-01-08
115,8217364,Schiff,Adam B.,CA28,2020,2020-07-09
116,8217188,Rooney,Francis,FL19,2020,2020-04-29
117,8216960,Schrader,Kurt,OR05,2020,2020-02-06
118,8217654,Schrader,Kurt,OR05,2020,2020-09-17
119,8217339,Schrader,Kurt,OR05,2020,2020-06-24
120,8217051,Schrader,Kurt,OR05,2020,2020-03-04
121,8217141,Schrader,Kurt,OR05,2020,2020-04-09
122,8217689,Schrader,Kurt,OR05,2020,2020-10-28
123,8217406,Schrader,Kurt,OR05,2020,2020-07-22
124,8217745,Schrader,Kurt,OR05,2020,2020-11-20
125,8217789,Schrader,Kurt,OR05,2020,2020-12-23
126,9115545,Scott,Austin,GA08,2020,2020-02-26
127,8217824,Schrader,Kurt,OR05,2020,2021-01-28
128,8217225,Schrader,Kurt,OR05,2020,2020-05-15
129,20015002,Taylor,Nicholas Van,TX03,2020,2020-02-07
130,8216975,Upton,Fred,MI06,2020,2020-02-19
131,8217123,Upton,Fred,MI06,2020,2020-04-06
132,8217182,Upton,Fred,MI06,2020,2020-04-24
133,8217211,Upton,Fred,MI06,2020,2020-05-12
134,8217325,Upton,Fred,MI06,2020,2020-06-12
135,8217346,Upton,Fred,MI06,2020,2020-06-24
136,8217635,Upton,Fred,MI06,2020,2020-09-09
137,8217423,Upton,Fred,MI06,2020,2020-07-28
138,8217384,Upton,Fred,MI06,2020,2020-07-17
139,8217681,Upton,Fred,MI06,2020,2020-10-16
140,8216961,Wagner,Ann,MO02,2020,2020-02-04
141,8217771,Wagner,Ann,MO02,2020,2020-12-14
142,8217065,Wagner,Ann,MO02,2020,2020-03-06
143,8217425,Yoho,Ted S.,FL03,2020,2020-07-29
144,8217626,Yoho,Ted S.,FL03,2020,2020-09-08
