,document_id,last,first,state_dst,year,filing_date
39,20024611,Doggett,Lloyd,TX37,2024,2024-03-05
40,20024268,Doggett,Lloyd,TX37,2024,2024-01-08
41,20024839,Doggett,Lloyd,TX37,2024,2024-04-09
42,20025202,Doggett,Lloyd,TX37,2024,2024-06-05
43,20024324,Evans,Dwight,PA03,2024,2024-01-17
44,20025104,"Dunn, MD, FACS",Neal Patrick,FL02,2024,2024-05-22
45,20000788,Duncan,Jeff,SC03,2024,2024-05-23
46,20024997,Doggett,Lloyd,TX37,2024,2024-05-06
47,20024230,Foxx,Virginia,NC05,2024,2024-01-04
48,20024424,Foxx,Virginia,NC05,2024,2024-02-05
49,20024596,Foxx,Virginia,NC05,2024,2024-03-07
50,20024996,Foxx,Virginia,NC05,2024,2024-05-06
51,20024825,Foxx,Virginia,NC05,2024,2024-04-10
52,20025200,Foxx,Virginia,NC05,2024,2024-06-06
53,20025170,Franklin,C. Scott,FL18,2024,2024-06-02
54,20025035,Frankel,Lois,FL22,2024,2024-05-14
55,20024916,Franklin,C. Scott,FL18,2024,2024-04-23
56,20024673,Garcia,Michael,CA27,2024,2024-03-12
57,20024517,Graves,Garret,LA06,2024,2024-02-15
58,20024062,Green,Mark Dr,TN07,2024,2024-01-17
59,20024572,Green,Mark Dr,TN07,2024,2024-02-29
60,20024413,Green,Mark Dr,TN07,2024,2024-02-01
61,20025207,Gottheimer,Josh,NJ05,2024,2024-06-08
62,20024461,Gottheimer,Josh,NJ05,2024,2024-02-15
63,20024677,Green,Mark Dr,TN07,2024,2024-03-13
64,20024801,Gottheimer,Josh,NJ05,2024,2024-04-07
65,20025020,Gottheimer,Josh,NJ05,2024,2024-05-15
66,20024248,Gottheimer,Josh,NJ05,2024,2024-01-07
67,20025064,Green,Mark Dr,TN07,2024,2024-05-14
68,20024954,Green,Mark Dr,TN07,2024,2024-05-07
69,20025255,Green,Mark Dr,TN07,2024,2024-06-12
70,20024612,Gottheimer,Josh,NJ05,2024,2024-03-07
71,20024800,Green,Mark Dr,TN07,2024,2024-04-07
72,20025021,Greene,Marjorie Taylor Mrs,GA14,2024,2024-05-09
73,20025026,Grothman,Glenn S.,WI06,2024,2024-05-14
74,20024622,Guest,Michael Patrick,MS03,2024,2024-03-12
75,20024924,Greene,Marjorie Taylor Mrs,GA14,2024,2024-05-01
76,20025108,Greene,Marjorie Taylor Mrs,GA14,2024,2024-05-21
77,20024481,Hern,Kevin,OK01,2024,2024-02-11
78,20025040,Hern,Kevin,OK01,2024,2024-05-12
79,20024669,Hern,Kevin,OK01,2024,2024-03-12
80,20024305,Hern,Kevin,OK01,2024,2024-01-13
81,20024253,Jackson,Jonathan,IL01,2024,2024-01-12
82,20025232,Hern,Kevin,OK01,2024,2024-06-07
83,20024215,Hill,James French,AR02,2024,2024-01-10
84,20024606,Jackson,Jonathan,IL01,2024,2024-03-19
85,20024450,Jackson,Jonathan,IL01,2024,2024-02-15
86,20024869,Hern,Kevin,OK01,2024,2024-04-12
87,20024811,Jackson,Jonathan,IL01,2024,2024-04-24
88,20024509,Kean,Thomas H.,NJ07,2024,2024-02-20
89,20025000,Jackson,Jonathan,IL01,2024,2024-05-07
90,20024309,Kean,Thomas H.,NJ07,2024,2024-01-26
91,20024445,Keating,William R.,MA09,2024,2024-02-05
92,20024685,Kean,Thomas H.,NJ07,2024,2024-03-18
93,20025059,Kean,Thomas H.,NJ07,2024,2024-05-30
94,20023767,Keating,William R.,MA09,2024,2024-01-16
95,20024852,Keating,William R.,MA09,2024,2024-05-02
96,20024668,Keating,William R.,MA09,2024,2024-03-12
97,20024300,Kelly,Mike,PA16,2024,2024-01-12
98,20024654,Kelly,Mike,PA16,2024,2024-03-11
99,20024494,Kelly,Mike,PA16,2024,2024-02-13
100,20025119,Keating,William R.,MA09,2024,2024-05-22
101,20024505,Latta,Robert E.,OH05,2024,2024-02-14
102,20024901,Latta,Robert E.,OH05,2024,2024-04-20
103,20025238,Latta,Robert E.,OH05,2024,2024-06-09
104,20024339,Larsen,Rick,WA02,2024,2024-01-19
105,20024249,Lee,Laurel Mrs,FL15,2024,2024-01-04
106,20025116,Lee,Laurel Mrs,FL15,2024,2024-05-25
107,20024842,Larsen,Rick,WA02,2024,2024-04-10
108,20025025,Lynch,Stephen F.,MA08,2024,2024-05-09
109,20025096,Lee,Susie,NV03,2024,2024-05-24
110,20025123,Lynch,Stephen F.,MA08,2024,2024-05-23
111,20024810,Mann,Tracey Robert,KS01,2024,2024-04-05
112,20024982,Manning,Kathy,NC06,2024,2024-05-03
113,20024743,Mast,Brian,FL21,2024,2024-03-26
114,20024604,Manning,Kathy,NC06,2024,2024-03-04
115,20025111,Matsui,Doris O.,CA07,2024,2024-05-23
116,20024369,Matsui,Doris O.,CA07,2024,2024-01-26
117,20025152,Matsui,Doris O.,CA07,2024,2024-06-04
118,20025112,Manning,Kathy,NC06,2024,2024-05-22
119,20024231,Manning,Kathy,NC06,2024,2024-01-12
120,20024380,Miller,Max,OH07,2024,2024-01-26
121,20025061,Meuser,Daniel,PA09,2024,2024-05-13
122,20025203,Miller,Carol Devine,WV01,2024,2024-06-05
123,20024710,Meuser,Daniel,PA09,2024,2024-03-21
124,20024472,Miller,Max,OH07,2024,2024-02-09
125,20024772,Miller,Max,OH07,2024,2024-04-01
126,20024519,Miller,Max,OH07,2024,2024-02-16
127,20024705,Miller,Max,OH07,2024,2024-03-18
128,20024876,Norton,Eleanor Holmes,DC00,2024,2024-04-15
129,20024836,Moore,Felix Barry,AL02,2024,2024-04-18
130,20025052,Norton,Eleanor Holmes,DC00,2024,2024-05-13
131,20025107,Norton,Eleanor Holmes,DC00,2024,2024-05-21
132,20025053,Norton,Eleanor Holmes,DC00,2024,2024-05-13
133,20024542,Pelosi,Nancy,CA11,2024,2024-02-23
134,20024286,Moskowitz,Jared,FL23,2024,2024-01-22
135,20025103,Paulina Luna,Anna,FL13,2024,2024-05-20
136,20024917,Newhouse,Dan,WA04,2024,2024-04-25
137,20024625,Pelosi,Nancy,CA11,2024,2024-03-21
138,20024316,Peters,Scott H.,CA50,2024,2024-01-22
139,20024354,Moore,Blake,UT01,2024,2024-01-24
140,20024436,Manning,Kathy,NC06,2024,2024-02-06
141,20024477,Peters,Scott H.,CA50,2024,2024-02-15
142,20024662,Peters,Scott H.,CA50,2024,2024-03-11
143,20024446,Pingree,Chellie,ME01,2024,2024-02-06
144,20024837,Peters,Scott H.,CA50,2024,2024-04-17
145,20025037,Peters,Scott H.,CA50,2024,2024-05-13
146,20025006,Pingree,Chellie,ME01,2024,2024-05-08
147,20024846,Pingree,Chellie,ME01,2024,2024-04-10
148,20024758,Pocan,Mark,WI02,2024,2024-03-28
149,20024465,Salazar,Maria Elvira,FL27,2024,2024-02-08
150,20025236,Salazar,Maria Elvira,FL27,2024,2024-06-10
151,20024296,Salazar,Maria Elvira,FL27,2024,2024-01-12
152,20024986,Ross,Deborah,NC02,2024,2024-05-05
153,20025201,Roy,Chip,TX21,2024,2024-06-10
154,20024375,Sessions,Pete,TX17,2024,2024-02-29
155,20025014,Salazar,Maria Elvira,FL27,2024,2024-05-08
156,20024848,Roy,Chip,TX21,2024,2024-04-11
157,20024212,Sessions,Pete,TX17,2024,2024-01-24
158,20024649,Salazar,Maria Elvira,FL27,2024,2024-03-10
159,20025087,Sherrill,Mikie,NJ11,2024,2024-05-15
160,20025115,Sessions,Pete,TX17,2024,2024-05-22
161,20025065,Sherrill,Mikie,NJ11,2024,2024-05-13
162,20025214,Sessions,Pete,TX17,2024,2024-06-06
163,20024632,Sessions,Pete,TX17,2024,2024-03-07
164,20024577,Smith,Adrian,NE03,2024,2024-03-01
165,20024660,Steube,Greg,FL17,2024,2024-03-15
166,20025224,Spanberger,Abigail,VA07,2024,2024-06-06
167,20025205,Spanberger,Abigail,VA07,2024,2024-06-05
168,20024515,Spartz,Victoria,IN05,2024,2024-02-15
169,20024787,Steube,Greg,FL17,2024,2024-04-06
170,20024271,Suozzi,Thomas R.,NY03,2024,2024-04-02
171,20024403,Wasserman Schultz,Debbie,FL25,2024,2024-01-31
172,20025243,Webster,Daniel,FL11,2024,2024-06-10
173,20024353,Yakym,Rudy,IN02,2024,2024-01-22
174,20025179,Wasserman Schultz,Debbie,FL25,2024,2024-06-10
175,20024862,Thanedar,Shri,MI13,2024,2024-05-15
176,20024468,Thanedar,Shri,MI13,2024,2024-02-23
177,20024392,Yakym,Rudy,IN02,2024,2024-01-29
178,20024730,Trone,David,MD06,2024,2024-05-15
179,20025165,Yakym,Rudy,IN02,2024,2024-05-31
