,document_id,last,first,state_dst,year,filing_date
31,8218441,Hollingsworth,Trey,IN09,2021,2021-11-16
32,8218489,Hollingsworth,Trey,IN09,2021,2021-12-07
33,8217820,Kelly,Mike,PA16,2021,2021-01-25
34,8217868,Kelly,Mike,PA16,2021,2021-02-23
35,8218359,Kelly,Mike,PA16,2021,2021-09-24
36,8217939,Kelly,Mike,PA16,2021,2021-04-15
37,8218500,Kelly,Mike,PA16,2021,2021-12-13
38,8218506,Kelly,Mike,PA16,2021,2021-12-20
39,8218541,Kelly,Mike,PA16,2021,2022-01-21
40,8217856,Khanna,Rohit,CA17,2021,2021-02-16
41,8217938,Khanna,Rohit,CA17,2021,2021-04-16
42,8218031,Khanna,Rohit,CA17,2021,2021-05-14
43,8217894,Khanna,Rohit,CA17,2021,2021-03-12
44,8218109,Khanna,Rohit,CA17,2021,2021-06-10
45,8218147,Khanna,Rohit,CA17,2021,2021-07-13
46,8218261,Khanna,Rohit,CA17,2021,2021-08-13
47,8218311,Kustoff,David,TN08,2021,2021-08-20
48,8217876,Kustoff,David,TN08,2021,2021-02-26
49,8218126,Kustoff,David,TN08,2021,2021-06-22
50,8218477,Kustoff,David,TN08,2021,2021-11-30
51,8218411,Kustoff,David,TN08,2021,2021-10-26
52,8218426,Khanna,Rohit,CA17,2021,2021-11-09
53,8218398,Khanna,Rohit,CA17,2021,2021-10-14
54,8218490,Khanna,Rohit,CA17,2021,2021-12-07
55,8218338,Khanna,Rohit,CA17,2021,2021-09-15
56,8217906,Lamborn,Doug,CO05,2021,2021-03-19
57,8217846,Lamborn,Doug,CO05,2021,2021-02-08
58,8218183,Lamborn,Doug,CO05,2021,2021-07-27
59,8218442,Lamborn,Doug,CO05,2021,2021-11-18
60,8218132,Lamborn,Doug,CO05,2021,2021-06-28
61,8218370,Lamborn,Doug,CO05,2021,2021-09-28
62,8218413,Lamborn,Doug,CO05,2021,2021-10-27
63,8218028,Lamborn,Doug,CO05,2021,2021-05-13
64,8218114,Long,Billy,MO07,2021,2021-06-16
65,8219063,Malinowski,Tom,NJ07,2021,2022-07-01
66,8218371,Marshall,Roger W.,KS01,2021,2021-09-28
67,8217852,Matsui,Doris O.,CA06,2021,2021-02-12
68,8217912,McCaul,Michael T.,TX10,2021,2021-03-30
69,8217977,McCaul,Michael T.,TX10,2021,2021-04-19
70,8217869,McCaul,Michael T.,TX10,2021,2021-02-25
71,8218059,McCaul,Michael T.,TX10,2021,2021-05-26
72,8218113,McCaul,Michael T.,TX10,2021,2021-06-17
73,8218376,McCaul,Michael T.,TX10,2021,2021-09-29
74,8218460,McCaul,Michael T.,TX10,2021,2021-11-22
75,8218312,McCaul,Michael T.,TX10,2021,2021-08-18
76,8218408,McCaul,Michael T.,TX10,2021,2021-10-20
77,8218157,McCaul,Michael T.,TX10,2021,2021-07-16
78,8218519,McCaul,Michael T.,TX10,2021,2022-01-04
79,8217925,Rogers,Harold Dallas,KY05,2021,2021-04-01
80,8217844,Rogers,Harold Dallas,KY05,2021,2021-02-10
81,8218108,Rogers,Harold Dallas,KY05,2021,2021-06-11
82,8218262,Rogers,Harold Dallas,KY05,2021,2021-08-13
83,8217926,Rogers,Harold Dallas,KY05,2021,2021-04-01
84,8218139,Rogers,Harold Dallas,KY05,2021,2021-07-02
85,8218374,Rogers,Harold Dallas,KY05,2021,2021-09-27
86,8218372,Rogers,Harold Dallas,KY05,2021,2021-09-27
87,8218414,Rogers,Harold Dallas,KY05,2021,2021-10-27
88,8218481,Rogers,Harold Dallas,KY05,2021,2021-12-02
89,8218373,Rogers,Harold Dallas,KY05,2021,2021-09-27
90,8218507,Rogers,Harold Dallas,KY05,2021,2021-12-21
91,8218062,Rouda,Harley E.,CA48,2021,2021-05-26
92,8217870,Schrader,Kurt,OR05,2021,2021-02-23
93,8217927,Schrader,Kurt,OR05,2021,2021-04-01
94,8218029,Schrader,Kurt,OR05,2021,2021-05-12
95,8217887,Schrader,Kurt,OR05,2021,2021-03-09
96,8218082,Schrader,Kurt,OR05,2021,2021-06-04
97,8217928,Schrader,Kurt,OR05,2021,2021-04-01
98,8218140,Schrader,Kurt,OR05,2021,2021-07-07
99,8218220,Schrader,Kurt,OR05,2021,2021-08-05
100,8218424,Schrader,Kurt,OR05,2021,2021-11-04
101,8218328,Schrader,Kurt,OR05,2021,2021-09-08
102,8218491,Schrader,Kurt,OR05,2021,2021-12-07
103,8218522,Schrader,Kurt,OR05,2021,2022-01-06
104,8218386,Schrader,Kurt,OR05,2021,2021-10-06
105,8218167,Upton,Fred,MI06,2021,2021-07-26
106,8218054,Upton,Fred,MI06,2021,2021-05-24
107,8218329,Upton,Fred,MI06,2021,2021-09-10
108,8218375,Upton,Fred,MI06,2021,2021-09-28
109,8217937,Wagner,Ann,MO02,2021,2021-04-09
110,8218083,Wagner,Ann,MO02,2021,2021-06-08
111,8217886,Wagner,Ann,MO02,2021,2021-03-10
112,8218330,Wagner,Ann,MO02,2021,2021-09-03
113,8218144,Wagner,Ann,MO02,2021,2021-07-09
114,8218523,Wagner,Ann,MO02,2021,2022-01-07
