,document_id,last,first,state_dst,year,filing_date
301,20022081,Lee,Susie,NV03,2022,2022-12-29
302,20020676,Lowenthal,Alan S.,CA47,2022,2022-03-22
303,20020563,Lowenthal,Alan S.,CA47,2022,2022-03-04
304,20020564,Lowenthal,Alan S.,CA47,2022,2022-03-04
305,20020565,Lowenthal,Alan S.,CA47,2022,2022-03-04
306,20020678,Lowenthal,Alan S.,CA47,2022,2022-03-22
307,20020677,Lowenthal,Alan S.,CA47,2022,2022-03-22
308,20020690,Lowenthal,Alan S.,CA47,2022,2022-03-26
309,20020769,Lowenthal,Alan S.,CA47,2022,2022-04-10
310,20020770,Lowenthal,Alan S.,CA47,2022,2022-04-10
311,20020781,Lowenthal,Alan S.,CA47,2022,2022-04-12
312,20020811,Lowenthal,Alan S.,CA47,2022,2022-04-16
313,20021089,Lowenthal,Alan S.,CA47,2022,2022-05-21
314,20020920,Lowenthal,Alan S.,CA47,2022,2022-05-02
315,20021090,Lowenthal,Alan S.,CA47,2022,2022-05-21
316,20020782,Lowenthal,Alan S.,CA47,2022,2022-04-12
317,20020892,Lowenthal,Alan S.,CA47,2022,2022-04-28
318,20021135,Lowenthal,Alan S.,CA47,2022,2022-06-02
319,20021093,Lowenthal,Alan S.,CA47,2022,2022-05-22
320,20021240,Lowenthal,Alan S.,CA47,2022,2022-06-19
321,20021242,Lowenthal,Alan S.,CA47,2022,2022-06-19
322,20021241,Lowenthal,Alan S.,CA47,2022,2022-06-19
323,20021243,Lowenthal,Alan S.,CA47,2022,2022-06-19
324,20021246,Lowenthal,Alan S.,CA47,2022,2022-06-19
325,20021244,Lowenthal,Alan S.,CA47,2022,2022-06-19
326,20021245,Lowenthal,Alan S.,CA47,2022,2022-06-19
327,20021292,Lowenthal,Alan S.,CA47,2022,2022-06-30
328,20021294,Lowenthal,Alan S.,CA47,2022,2022-06-30
329,20021295,Lowenthal,Alan S.,CA47,2022,2022-06-30
330,20021251,Lowenthal,Alan S.,CA47,2022,2022-06-24
331,20021293,Lowenthal,Alan S.,CA47,2022,2022-06-30
332,20021296,Lowenthal,Alan S.,CA47,2022,2022-06-30
333,20021297,Lowenthal,Alan S.,CA47,2022,2022-06-30
334,20021298,Lowenthal,Alan S.,CA47,2022,2022-06-30
335,20021432,Lowenthal,Alan S.,CA47,2022,2022-07-25
336,20021325,Lowenthal,Alan S.,CA47,2022,2022-07-06
337,20021498,Lowenthal,Alan S.,CA47,2022,2022-08-07
338,20021431,Lowenthal,Alan S.,CA47,2022,2022-07-25
339,20021299,Lowenthal,Alan S.,CA47,2022,2022-06-30
340,20021483,Lowenthal,Alan S.,CA47,2022,2022-08-04
341,20021641,Lowenthal,Alan S.,CA47,2022,2022-09-03
342,20021787,Lowenthal,Alan S.,CA47,2022,2022-10-01
343,20021786,Lowenthal,Alan S.,CA47,2022,2022-10-01
344,20021854,Lowenthal,Alan S.,CA47,2022,2022-10-14
345,20021824,Lowenthal,Alan S.,CA47,2022,2022-10-08
346,20021825,Lowenthal,Alan S.,CA47,2022,2022-10-08
347,20021946,Lowenthal,Alan S.,CA47,2022,2022-11-05
348,20021907,Lowenthal,Alan S.,CA47,2022,2022-10-29
349,20021973,Lowenthal,Alan S.,CA47,2022,2022-11-12
350,20021974,Lowenthal,Alan S.,CA47,2022,2022-11-12
351,20021906,Lowenthal,Alan S.,CA47,2022,2022-10-29
352,20022036,Lowenthal,Alan S.,CA47,2022,2022-11-24
353,20022032,Lowenthal,Alan S.,CA47,2022,2022-11-23
354,20022034,Lowenthal,Alan S.,CA47,2022,2022-11-23
355,20022033,Lowenthal,Alan S.,CA47,2022,2022-11-23
356,20020641,Maloney,Carolyn B.,NY12,2022,2022-03-17
357,20020477,Maloney,Carolyn B.,NY12,2022,2022-02-18
358,20022162,Lowenthal,Alan S.,CA47,2022,2022-12-21
359,20022161,Lowenthal,Alan S.,CA47,2022,2022-12-21
360,20021404,Maloney,Carolyn B.,NY12,2022,2022-07-19
361,20021045,Manning,Kathy,NC06,2022,2022-06-06
362,20020742,Manning,Kathy,NC06,2022,2022-04-07
363,20020925,Manning,Kathy,NC06,2022,2022-05-04
364,20020481,Manning,Kathy,NC06,2022,2022-03-04
365,20021556,Manning,Kathy,NC06,2022,2022-09-11
366,20021437,Manning,Kathy,NC06,2022,2022-07-26
367,20021226,Manning,Kathy,NC06,2022,2022-07-07
368,20021538,Mast,Brian,FL18,2022,2022-08-12
369,20020964,Mast,Brian,FL18,2022,2022-05-09
370,20020423,Manning,Kathy,NC06,2022,2022-02-11
371,20021543,Mast,Brian,FL18,2022,2022-08-12
372,20021542,Mast,Brian,FL18,2022,2022-08-12
373,20021782,Mast,Brian,FL18,2022,2022-10-05
374,20021754,Manning,Kathy,NC06,2022,2022-10-11
375,20021148,Matsui,Doris O.,CA06,2022,2022-06-16
376,20021938,Manning,Kathy,NC06,2022,2022-11-10
377,20021695,Manning,Kathy,NC06,2022,2022-09-14
378,20021124,McKinley,David B.,WV01,2022,2022-06-10
379,20020158,McKinley,David B.,WV01,2022,2022-01-14
380,20021332,Meijer,Peter,MI03,2022,2022-07-21
381,20021800,McKinley,David B.,WV01,2022,2022-10-12
382,20020458,Meuser,Daniel,PA09,2022,2022-02-16
383,20021454,McKinley,David B.,WV01,2022,2022-08-03
384,20020233,Miller,Carol Devine,WV03,2022,2022-01-14
385,20022151,Meijer,Peter,MI03,2022,2022-12-30
386,20021636,Miller,Carol Devine,WV03,2022,2022-09-02
387,20021633,Miller,Carol Devine,WV03,2022,2022-09-02
388,20020344,Moore,Blake,UT01,2022,2022-02-03
389,20020135,Moore,Blake,UT01,2022,2022-01-08
390,20021171,Murphy,Greg Francis,NC03,2022,2022-06-08
391,20020145,Newman,Marie,IL03,2022,2022-01-08
392,20020370,Newman,Marie,IL03,2022,2022-02-08
393,20022133,Miller,Carol Devine,WV03,2022,2022-12-13
394,20020560,Newman,Marie,IL03,2022,2022-03-05
395,20020208,Pelosi,Nancy,CA12,2022,2022-01-12
396,20022173,Newman,Marie,IL03,2022,2022-12-23
397,20022160,O'Halleran,Tom,AZ01,2022,2022-12-21
398,20020216,Pascrell,Bill,NJ09,2022,2022-01-18
399,20020662,Pelosi,Nancy,CA12,2022,2022-03-21
400,20020916,Pelosi,Nancy,CA12,2022,2022-05-03
401,20020561,Pelosi,Nancy,CA12,2022,2022-03-04
402,20020515,Pelosi,Nancy,CA12,2022,2022-02-28
403,20021142,Pelosi,Nancy,CA12,2022,2022-06-03
404,20021438,Pelosi,Nancy,CA12,2022,2022-07-26
405,20021470,Manning,Kathy,NC06,2022,2022-08-10
406,20020300,Perlmutter,Ed,CO07,2022,2022-01-25
407,20021675,Pelosi,Nancy,CA12,2022,2022-09-09
408,20020987,Perlmutter,Ed,CO07,2022,2022-05-10
409,20021374,Pelosi,Nancy,CA12,2022,2022-07-14
410,20021837,Pelosi,Nancy,CA12,2022,2022-10-14
411,20021232,Perlmutter,Ed,CO07,2022,2022-06-16
412,20022063,Pelosi,Nancy,CA12,2022,2022-11-30
413,20021752,Perlmutter,Ed,CO07,2022,2022-09-26
414,20021049,Peters,Scott H.,CA52,2022,2022-05-18
415,20021323,Peters,Scott H.,CA52,2022,2022-07-15
416,20022158,Perlmutter,Ed,CO07,2022,2022-12-19
417,20020436,Peters,Scott H.,CA52,2022,2022-02-15
418,20021506,Peters,Scott H.,CA52,2022,2022-08-16
419,20021674,Peters,Scott H.,CA52,2022,2022-09-12
420,20021202,Peters,Scott H.,CA52,2022,2022-06-19
421,20021509,Phillips,Dean,MN03,2022,2022-08-13
422,20021108,Pfluger,August Lee,TX11,2022,2022-05-25
423,20021139,Pingree,Chellie,ME01,2022,2022-06-03
424,20020538,Price,David E.,NC04,2022,2022-03-02
425,20020973,Raskin,Jamie,MD08,2022,2022-06-09
426,20020740,Price,David E.,NC04,2022,2022-04-06
427,20021762,Rice,Tom,SC07,2022,2022-09-28
428,20020733,Price,David E.,NC04,2022,2022-04-05
429,20020196,Price,David E.,NC04,2022,2022-01-10
430,20020237,Rouzer,David Cheston,NC07,2022,2022-01-17
431,20022196,Rose,John W.,TN06,2022,2022-12-30
432,20020753,Rutherford,John,FL04,2022,2022-04-08
433,20020492,Ross,Deborah K.,NC02,2022,2022-02-19
434,20021831,Rose,John W.,TN06,2022,2022-10-11
435,20020182,Ross,Deborah K.,NC02,2022,2022-01-08
436,20021820,Salazar,Maria Elvira,FL27,2022,2022-10-14
437,20021322,Salazar,Maria Elvira,FL27,2022,2022-07-22
438,20021096,Salazar,Maria Elvira,FL27,2022,2022-06-10
439,20020629,Rutherford,John,FL04,2022,2022-03-16
440,20020104,Schneider,Bradley S.,IL10,2022,2022-03-17
441,20021589,Scanlon,Mary Gay,PA05,2022,2022-08-26
442,20022142,Salazar,Maria Elvira,FL27,2022,2022-12-15
443,20009266,Scanlon,Mary Gay,PA05,2022,2022-08-12
444,20021496,Schneider,Bradley S.,IL10,2022,2022-08-13
445,20021833,Schneider,Bradley S.,IL10,2022,2022-10-14
446,20020828,Rutherford,John,FL04,2022,2022-04-19
447,20020194,Scott,"Robert C. ""Bobby""",VA03,2022,2022-01-10
448,20020672,Sessions,Pete,TX17,2022,2022-04-14
449,20020813,Sessions,Pete,TX17,2022,2022-04-17
450,20021238,Sessions,Pete,TX17,2022,2022-06-17
451,20020712,Schrier,Kim Dr,WA08,2022,2022-04-21
452,20021355,Sessions,Pete,TX17,2022,2022-07-09
453,20021424,Sessions,Pete,TX17,2022,2022-10-10
