,document_id,last,first,state_dst,year,filing_date
185,20017716,Frankel,Lois,FL21,2020,2020-11-24
186,20016805,Garcia,Michael,CA25,2020,2020-06-17
187,20017894,Garcia,Michael,CA25,2020,2020-12-21
188,20017779,Garcia,Michael,CA25,2020,2020-12-02
189,20017738,Garcia,Michael,CA25,2020,2020-11-23
190,20015036,Gallagher,Michael John,WI08,2020,2020-02-08
191,20015005,Gianforte,Greg,MT00,2020,2020-02-05
192,20015023,Gianforte,Greg,MT00,2020,2020-02-07
193,20016073,Gianforte,Greg,MT00,2020,2020-02-18
194,20015064,Gianforte,Greg,MT00,2020,2020-02-14
195,20016104,Gianforte,Greg,MT00,2020,2020-03-09
196,20016265,Gianforte,Greg,MT00,2020,2020-03-18
197,20016583,Gianforte,Greg,MT00,2020,2020-05-12
198,20016459,Gianforte,Greg,MT00,2020,2020-04-23
199,20016565,Gianforte,Greg,MT00,2020,2020-05-07
200,20016675,Gianforte,Greg,MT00,2020,2020-05-29
201,20016403,Gianforte,Greg,MT00,2020,2020-04-14
202,20016834,Gianforte,Greg,MT00,2020,2020-06-25
203,20015054,Gianforte,Greg,MT00,2020,2020-02-14
204,20016854,Gianforte,Greg,MT00,2020,2020-07-01
205,20017029,Gianforte,Greg,MT00,2020,2020-07-27
206,20016905,Gianforte,Greg,MT00,2020,2020-07-07
207,20016986,Gianforte,Greg,MT00,2020,2020-07-20
208,20017068,Gianforte,Greg,MT00,2020,2020-08-03
209,20017555,Gianforte,Greg,MT00,2020,2020-10-19
210,20017284,Gianforte,Greg,MT00,2020,2020-09-02
211,20017587,Gianforte,Greg,MT00,2020,2020-10-28
212,20017373,Gianforte,Greg,MT00,2020,2020-09-15
213,20017218,Gianforte,Greg,MT00,2020,2020-08-18
214,20017789,Gianforte,Greg,MT00,2020,2020-12-03
215,20017668,Gianforte,Greg,MT00,2020,2020-11-09
216,20017928,Gianforte,Greg,MT00,2020,2020-12-29
217,20014982,Gibbs,Bob,OH07,2020,2020-02-01
218,20017077,Gibbs,Bob,OH07,2020,2020-08-04
219,20013862,Gibbs,Bob,OH07,2020,2020-01-06
220,20013906,Gibbs,Bob,OH07,2020,2020-01-13
221,20016722,Gibbs,Bob,OH07,2020,2020-06-05
222,20017247,Gibbs,Bob,OH07,2020,2020-08-25
223,20016366,Gianforte,Greg,MT00,2020,2020-04-07
224,20017330,Gibbs,Bob,OH07,2020,2020-09-09
225,20017905,Gianforte,Greg,MT00,2020,2020-12-23
226,20017734,Gibbs,Bob,OH07,2020,2020-11-22
227,20017910,Gibbs,Bob,OH07,2020,2020-12-24
228,20017441,Gibbs,Bob,OH07,2020,2020-09-28
229,20017428,Gonzalez,Anthony E.,OH16,2020,2020-09-24
230,20013859,Gottheimer,Josh,NJ05,2020,2020-01-06
231,20015007,Gottheimer,Josh,NJ05,2020,2020-02-10
232,20017128,Gottheimer,Josh,NJ05,2020,2020-08-10
233,20016556,Gottheimer,Josh,NJ05,2020,2020-05-13
234,20017780,Gianforte,Greg,MT00,2020,2020-12-02
235,20016732,Gottheimer,Josh,NJ05,2020,2020-06-10
236,20016181,Gottheimer,Josh,NJ05,2020,2020-03-16
237,20017335,Gottheimer,Josh,NJ05,2020,2020-09-20
238,20016856,Graves,Garret,LA06,2020,2020-06-29
239,20016893,Gottheimer,Josh,NJ05,2020,2020-07-09
240,20017634,Gottheimer,Josh,NJ05,2020,2020-11-05
241,20017388,Green,Mark,TN07,2020,2020-09-20
242,20017203,Green,Mark,TN07,2020,2020-08-18
243,20017413,Green,Mark,TN07,2020,2020-10-09
244,20016957,Green,Mark,TN07,2020,2020-07-18
245,20017476,Gottheimer,Josh,NJ05,2020,2020-10-13
246,20017031,Green,Mark,TN07,2020,2020-08-12
247,20017827,Gottheimer,Josh,NJ05,2020,2020-12-09
248,20016874,Green,Mark,TN07,2020,2020-07-06
249,20017223,Green,Mark,TN07,2020,2020-09-16
250,20016360,Guest,Michael Patrick,MS03,2020,2020-04-03
251,20017816,Green,Mark,TN07,2020,2020-12-12
252,20017703,Green,Mark,TN07,2020,2020-11-17
253,20015066,Hern,Kevin,OK01,2020,2020-02-15
254,20013916,Hern,Kevin,OK01,2020,2020-01-14
255,20017736,Green,Mark,TN07,2020,2020-12-02
256,20017507,Green,Mark,TN07,2020,2020-10-29
257,20016254,Hern,Kevin,OK01,2020,2020-03-17
258,20016796,Hern,Kevin,OK01,2020,2020-06-16
259,20016419,Hern,Kevin,OK01,2020,2020-04-16
260,20016983,Hern,Kevin,OK01,2020,2020-07-20
261,20017380,Hern,Kevin,OK01,2020,2020-09-15
262,20017527,Hern,Kevin,OK01,2020,2020-10-15
263,20016607,Hern,Kevin,OK01,2020,2020-05-15
264,20017687,Hern,Kevin,OK01,2020,2020-11-14
265,20017853,Hern,Kevin,OK01,2020,2020-12-14
266,20017855,Hill,James French,AR02,2020,2020-12-30
267,20017192,Hern,Kevin,OK01,2020,2020-08-15
268,20017915,Jeffries,Hakeem S.,NY08,2020,2020-12-26
269,20017620,Jacobs,Christopher L.,NY27,2020,2020-11-06
270,20014973,Joyce,David P.,OH14,2020,2020-07-30
271,20016742,Kinzinger,Adam,IL16,2020,2020-06-10
272,20016743,Kinzinger,Adam,IL16,2020,2020-06-10
273,20017861,Krishnamoorthi,S. Raja,IL08,2020,2020-12-16
274,20017001,Kinzinger,Adam,IL16,2020,2020-07-21
275,20016564,Kinzinger,Adam,IL16,2020,2020-05-07
276,20016548,Langevin,James R.,RI02,2020,2020-05-05
277,20016320,Langevin,James R.,RI02,2020,2020-03-30
278,20017238,Langevin,James R.,RI02,2020,2020-08-24
279,20016547,Langevin,James R.,RI02,2020,2020-05-05
280,20016705,Langevin,James R.,RI02,2020,2020-06-03
281,20014978,Langevin,James R.,RI02,2020,2020-01-31
282,20017186,Langevin,James R.,RI02,2020,2020-08-18
283,20016934,Langevin,James R.,RI02,2020,2020-07-23
284,20016151,Langevin,James R.,RI02,2020,2020-03-03
285,20017387,Langevin,James R.,RI02,2020,2020-09-17
286,20017615,Langevin,James R.,RI02,2020,2020-11-02
287,20016256,Latta,Robert E.,OH05,2020,2020-03-17
288,20017266,Langevin,James R.,RI02,2020,2020-08-31
289,20017626,Langevin,James R.,RI02,2020,2020-11-17
290,20017595,Langevin,James R.,RI02,2020,2020-10-30
291,20015037,Lee,Susie,NV03,2020,2020-02-25
292,20013919,Larson,John B.,CT01,2020,2020-01-31
293,20017160,Lee,Susie,NV03,2020,2020-09-03
294,20017502,Lee,Susie,NV03,2020,2020-10-24
295,20016193,Lee,Susie,NV03,2020,2020-04-28
296,20016162,Lofgren,Zoe,CA19,2020,2020-03-10
297,20016887,Lee,Susie,NV03,2020,2020-07-10
298,20017173,Lofgren,Zoe,CA19,2020,2020-08-12
299,20016906,Lofgren,Zoe,CA19,2020,2020-07-08
300,20013837,Lowenthal,Alan S.,CA47,2020,2020-01-02
301,20013913,Lowenthal,Alan S.,CA47,2020,2020-01-13
302,20013914,Lowenthal,Alan S.,CA47,2020,2020-01-13
303,20012719,Lee,Susie,NV03,2020,2020-01-16
304,20014935,Lowenthal,Alan S.,CA47,2020,2020-01-18
305,20013915,Lowenthal,Alan S.,CA47,2020,2020-01-13
306,20014936,Lowenthal,Alan S.,CA47,2020,2020-01-18
307,20017660,Lee,Susie,NV03,2020,2020-12-08
308,20014984,Lowenthal,Alan S.,CA47,2020,2020-02-02
309,20016393,Lofgren,Zoe,CA19,2020,2020-04-11
310,20014985,Lowenthal,Alan S.,CA47,2020,2020-02-02
311,20015061,Lowenthal,Alan S.,CA47,2020,2020-02-13
312,20014937,Lowenthal,Alan S.,CA47,2020,2020-01-18
313,20015060,Lowenthal,Alan S.,CA47,2020,2020-02-13
314,20014986,Lowenthal,Alan S.,CA47,2020,2020-02-02
315,20015067,Lowenthal,Alan S.,CA47,2020,2020-02-15
316,20016555,Lee,Susie,NV03,2020,2020-06-15
317,20015068,Lowenthal,Alan S.,CA47,2020,2020-02-15
318,20016094,Lowenthal,Alan S.,CA47,2020,2020-02-21
319,20015069,Lowenthal,Alan S.,CA47,2020,2020-02-15
320,20016095,Lowenthal,Alan S.,CA47,2020,2020-02-21
321,20016096,Lowenthal,Alan S.,CA47,2020,2020-02-21
322,20016066,Lowenthal,Alan S.,CA47,2020,2020-02-16
323,20016067,Lowenthal,Alan S.,CA47,2020,2020-02-16
324,20016215,Lowenthal,Alan S.,CA47,2020,2020-03-10
325,20016213,Lowenthal,Alan S.,CA47,2020,2020-03-10
326,20016214,Lowenthal,Alan S.,CA47,2020,2020-03-10
327,20016216,Lowenthal,Alan S.,CA47,2020,2020-03-10
328,20016221,Lowenthal,Alan S.,CA47,2020,2020-03-10
329,20016218,Lowenthal,Alan S.,CA47,2020,2020-03-10
330,20016219,Lowenthal,Alan S.,CA47,2020,2020-03-10
331,20016217,Lowenthal,Alan S.,CA47,2020,2020-03-10
332,20016220,Lowenthal,Alan S.,CA47,2020,2020-03-10
333,20016222,Lowenthal,Alan S.,CA47,2020,2020-03-10
334,20016225,Lowenthal,Alan S.,CA47,2020,2020-03-10
335,20016223,Lowenthal,Alan S.,CA47,2020,2020-03-10
336,20016246,Lowenthal,Alan S.,CA47,2020,2020-03-14
337,20016224,Lowenthal,Alan S.,CA47,2020,2020-03-10
338,20016259,Lowenthal,Alan S.,CA47,2020,2020-03-17
339,20016247,Lowenthal,Alan S.,CA47,2020,2020-03-14
340,20016229,Lowenthal,Alan S.,CA47,2020,2020-03-11
341,20016280,Lowenthal,Alan S.,CA47,2020,2020-03-22
342,20016260,Lowenthal,Alan S.,CA47,2020,2020-03-17
343,20016261,Lowenthal,Alan S.,CA47,2020,2020-03-17
344,20016282,Lowenthal,Alan S.,CA47,2020,2020-03-22
345,20016281,Lowenthal,Alan S.,CA47,2020,2020-03-22
346,20016296,Lowenthal,Alan S.,CA47,2020,2020-03-24
347,20016328,Lowenthal,Alan S.,CA47,2020,2020-03-31
348,20016297,Lowenthal,Alan S.,CA47,2020,2020-03-24
349,20016408,Lowenthal,Alan S.,CA47,2020,2020-04-14
350,20016329,Lowenthal,Alan S.,CA47,2020,2020-03-31
351,20016327,Lowenthal,Alan S.,CA47,2020,2020-03-31
352,20016430,Lowenthal,Alan S.,CA47,2020,2020-04-18
353,20016428,Lowenthal,Alan S.,CA47,2020,2020-04-18
354,20016429,Lowenthal,Alan S.,CA47,2020,2020-04-18
355,20016431,Lowenthal,Alan S.,CA47,2020,2020-04-18
356,20016432,Lowenthal,Alan S.,CA47,2020,2020-04-18
357,20016463,Lowenthal,Alan S.,CA47,2020,2020-04-23
358,20016523,Lowenthal,Alan S.,CA47,2020,2020-05-02
359,20016522,Lowenthal,Alan S.,CA47,2020,2020-05-02
360,20016501,Lowenthal,Alan S.,CA47,2020,2020-04-28
361,20016464,Lowenthal,Alan S.,CA47,2020,2020-04-23
362,20016500,Lowenthal,Alan S.,CA47,2020,2020-04-28
363,20016462,Lowenthal,Alan S.,CA47,2020,2020-04-23
364,20016524,Lowenthal,Alan S.,CA47,2020,2020-05-02
365,20016551,Lowenthal,Alan S.,CA47,2020,2020-05-06
366,20016552,Lowenthal,Alan S.,CA47,2020,2020-05-06
367,20016716,Lowenthal,Alan S.,CA47,2020,2020-06-04
368,20016553,Lowenthal,Alan S.,CA47,2020,2020-05-06
369,20016672,Lowenthal,Alan S.,CA47,2020,2020-05-28
370,20016673,Lowenthal,Alan S.,CA47,2020,2020-05-28
371,20016718,Lowenthal,Alan S.,CA47,2020,2020-06-04
372,20016674,Lowenthal,Alan S.,CA47,2020,2020-05-28
373,20016717,Lowenthal,Alan S.,CA47,2020,2020-06-04
374,20016765,Lowenthal,Alan S.,CA47,2020,2020-06-12
375,20016766,Lowenthal,Alan S.,CA47,2020,2020-06-12
376,20016764,Lowenthal,Alan S.,CA47,2020,2020-06-12
377,20016767,Lowenthal,Alan S.,CA47,2020,2020-06-12
378,20016819,Lowenthal,Alan S.,CA47,2020,2020-06-20
379,20016839,Lowenthal,Alan S.,CA47,2020,2020-06-25
380,20016841,Lowenthal,Alan S.,CA47,2020,2020-06-25
381,20016852,Lowenthal,Alan S.,CA47,2020,2020-06-29
382,20016853,Lowenthal,Alan S.,CA47,2020,2020-06-29
383,20016840,Lowenthal,Alan S.,CA47,2020,2020-06-25
384,20016876,Lowenthal,Alan S.,CA47,2020,2020-07-02
385,20016875,Lowenthal,Alan S.,CA47,2020,2020-07-02
386,20016912,Lowenthal,Alan S.,CA47,2020,2020-07-08
387,20016913,Lowenthal,Alan S.,CA47,2020,2020-07-08
388,20016914,Lowenthal,Alan S.,CA47,2020,2020-07-08
389,20016958,Lowenthal,Alan S.,CA47,2020,2020-07-15
390,20016959,Lowenthal,Alan S.,CA47,2020,2020-07-15
391,20016996,Lowenthal,Alan S.,CA47,2020,2020-07-20
392,20016994,Lowenthal,Alan S.,CA47,2020,2020-07-20
393,20016997,Lowenthal,Alan S.,CA47,2020,2020-07-20
394,20017024,Lowenthal,Alan S.,CA47,2020,2020-07-24
395,20016995,Lowenthal,Alan S.,CA47,2020,2020-07-20
396,20017025,Lowenthal,Alan S.,CA47,2020,2020-07-24
397,20017075,Lowenthal,Alan S.,CA47,2020,2020-08-03
398,20017125,Lowenthal,Alan S.,CA47,2020,2020-08-08
399,20017126,Lowenthal,Alan S.,CA47,2020,2020-08-08
400,20017073,Lowenthal,Alan S.,CA47,2020,2020-08-03
401,20017074,Lowenthal,Alan S.,CA47,2020,2020-08-03
402,20017208,Lowenthal,Alan S.,CA47,2020,2020-08-17
403,20017207,Lowenthal,Alan S.,CA47,2020,2020-08-17
404,20017209,Lowenthal,Alan S.,CA47,2020,2020-08-17
405,20017306,Lowenthal,Alan S.,CA47,2020,2020-09-04
406,20017076,Lowenthal,Alan S.,CA47,2020,2020-08-03
407,20017376,Lowenthal,Alan S.,CA47,2020,2020-09-15
408,20017308,Lowenthal,Alan S.,CA47,2020,2020-09-04
409,20017307,Lowenthal,Alan S.,CA47,2020,2020-09-04
410,20017310,Lowenthal,Alan S.,CA47,2020,2020-09-04
411,20017390,Lowenthal,Alan S.,CA47,2020,2020-09-17
412,20017377,Lowenthal,Alan S.,CA47,2020,2020-09-15
413,20017389,Lowenthal,Alan S.,CA47,2020,2020-09-17
414,20017378,Lowenthal,Alan S.,CA47,2020,2020-09-15
415,20017391,Lowenthal,Alan S.,CA47,2020,2020-09-17
416,20017424,Lowenthal,Alan S.,CA47,2020,2020-09-24
417,20017534,Lowenthal,Alan S.,CA47,2020,2020-10-15
418,20017535,Lowenthal,Alan S.,CA47,2020,2020-10-15
419,20017425,Lowenthal,Alan S.,CA47,2020,2020-09-24
420,20017532,Lowenthal,Alan S.,CA47,2020,2020-10-15
421,20017533,Lowenthal,Alan S.,CA47,2020,2020-10-15
422,20017426,Lowenthal,Alan S.,CA47,2020,2020-09-24
423,20017590,Lowenthal,Alan S.,CA47,2020,2020-10-28
424,20017592,Lowenthal,Alan S.,CA47,2020,2020-10-28
425,20017591,Lowenthal,Alan S.,CA47,2020,2020-10-28
426,20017635,Lowenthal,Alan S.,CA47,2020,2020-11-04
427,20017636,Lowenthal,Alan S.,CA47,2020,2020-11-04
428,20017700,Lowenthal,Alan S.,CA47,2020,2020-11-16
429,20017730,Lowenthal,Alan S.,CA47,2020,2020-11-21
430,20017699,Lowenthal,Alan S.,CA47,2020,2020-11-16
431,20017701,Lowenthal,Alan S.,CA47,2020,2020-11-16
432,20017637,Lowenthal,Alan S.,CA47,2020,2020-11-04
433,20017729,Lowenthal,Alan S.,CA47,2020,2020-11-21
434,20017793,Lowenthal,Alan S.,CA47,2020,2020-12-03
435,20017731,Lowenthal,Alan S.,CA47,2020,2020-11-21
436,20017795,Lowenthal,Alan S.,CA47,2020,2020-12-03
437,20017874,Lowenthal,Alan S.,CA47,2020,2020-12-17
438,20017875,Lowenthal,Alan S.,CA47,2020,2020-12-17
439,20017794,Lowenthal,Alan S.,CA47,2020,2020-12-03
440,20016737,Maloney,Carolyn B.,NY12,2020,2020-07-31
441,20016074,Maloney,Carolyn B.,NY12,2020,2020-02-19
442,20013879,Marshall,Roger W.,KS01,2020,2020-01-09
443,20016692,Marshall,Roger W.,KS01,2020,2020-06-03
444,20014991,Mast,Brian,FL18,2020,2020-02-03
445,20016969,Massie,Thomas,KY04,2020,2020-07-16
446,20016535,Mast,Brian,FL18,2020,2020-05-04
